School,Team,Score,Place,Points,Medal,Advance,Year,Conference,Level,Bracket,Event
"Center HS, Center",1,330,2,5,X,Alternate,2010,3A,District,18,MTH
"Central HS, Pollok",1,300,3,,,,2010,3A,District,18,MTH
"Carthage HS, Carthage",1,222,4,,,,2010,3A,District,18,MTH
"Hudson HS, Lufkin",1,176,5,,,,2010,3A,District,18,MTH
"Huntington HS, Huntington",1,122,6,,,,2010,3A,District,18,MTH
"Diboll H S, Diboll",1,118,7,,,,2010,3A,District,18,MTH
"Center HS, Center",1,128,1,10,X,Region,2010,3A,District,18,NUM
"Rusk H S, Rusk",1,122,2,5,X,Alternate,2010,3A,District,18,NUM
"Central HS, Pollok",1,121,3,,,,2010,3A,District,18,NUM
"Carthage HS, Carthage",1,117,4,,,,2010,3A,District,18,NUM
"Diboll H S, Diboll",1,77,5,,,,2010,3A,District,18,NUM
"Huntington HS, Huntington",1,72,6,,,,2010,3A,District,18,NUM
"Jasper H S, Jasper",1,1,42,X,Region,2010,3A,District,18,OAP
"Rusk H S, Rusk",1,1,38,X,Region,2010,3A,District,18,OAP
"Hudson HS, Lufkin",1,3,29,,Alternate,2010,3A,District,18,OAP
"Rusk H S, Rusk",1,296,1,10,X,Region,2010,3A,District,18,SCI
"Central HS, Pollok",1,260,2,5,X,Alternate,2010,3A,District,18,SCI
"Huntington HS, Huntington",1,176,3,,,,2010,3A,District,18,SCI
"Carthage HS, Carthage",1,142,4,,,,2010,3A,District,18,SCI
"Hudson HS, Lufkin",1,120,5,,,,2010,3A,District,18,SCI
"Center HS, Center",1,102,6,,,,2010,3A,District,18,SCI
"Hudson HS, Lufkin",1,172,1,10,X,Region,2010,3A,District,18,SOC
"Carthage HS, Carthage",1,164,2,5,X,Alternate,2010,3A,District,18,SOC
"Rusk H S, Rusk",1,157,3,,,,2010,3A,District,18,SOC
"Huntington HS, Huntington",1,124,4,,,,2010,3A,District,18,SOC
"Central HS, Pollok",1,123,5,,,,2010,3A,District,18,SOC
"Center HS, Center",1,113,6,,,,2010,3A,District,18,SOC
"Jasper H S, Jasper",1,109,7,,,,2010,3A,District,18,SOC
"Center HS, Center",1,1,10,X,,2010,3A,District,18,SPE
"Diboll H S, Diboll",1,2,5,X,,2010,3A,District,18,SPE
"Hudson HS, Lufkin",1,3,,,,2010,3A,District,18,SPE
"Carthage HS, Carthage",1,4,,,,2010,3A,District,18,SPE
"Central HS, Pollok",1,5,,,,2010,3A,District,18,SPE
"Jasper H S, Jasper",1,6,,,,2010,3A,District,18,SPE
"Center HS, Center",1,212,1,10,X,Region,2010,3A,District,18,SPV
"Jasper H S, Jasper",1,182,2,5,X,Alternate,2010,3A,District,18,SPV
"Carthage HS, Carthage",1,163,3,,,,2010,3A,District,18,SPV
"Central HS, Pollok",1,143,4,,,,2010,3A,District,18,SPV
"Hudson HS, Lufkin",1,132,5,,,,2010,3A,District,18,SPV
"Huntington HS, Huntington",1,92,6,,,,2010,3A,District,18,SPV
"Diboll H S, Diboll",1,60,7,,,,2010,3A,District,18,SPV
"Groesbeck H S, Groesbeck",1,392,1,10,X,Region,2010,3A,District,19,ACC
"Connally HS, Waco",1,390,2,5,X,Alternate,2010,3A,District,19,ACC
"Robinson H S, Robinson",1,207,3,,,,2010,3A,District,19,ACC
"Connally HS, Waco",1,296,1,10,X,Region,2010,3A,District,19,CAL
"Groesbeck H S, Groesbeck",1,215,2,5,X,Alternate,2010,3A,District,19,CAL
"Robinson H S, Robinson",1,177,3,,,,2010,3A,District,19,CAL
"Lorena H S, Lorena",1,159,4,,,,2010,3A,District,19,CAL
"La Vega H S, Waco",1,132,5,,,,2010,3A,District,19,CAL
"Connally HS, Waco",1,520,1,20,X,Region,2010,3A,District,19,CSC
"Groesbeck H S, Groesbeck",1,132,2,16,X,Alternate,2010,3A,District,19,CSC
"Connally HS, Waco",1,"Nick Glatter , Jacob Tynes",1,20,X,State,2010,3A,District,19,CXD
"Mexia HS, Mexia",1,"Taylor Armstrong , Kyle Vest",2,16,X,State,2010,3A,District,19,CXD
"Connally HS, Waco",2,"Holley Day , Megan Millsap",3,12,X,Alternate,2010,3A,District,19,CXD
"Mexia HS, Mexia",3,"Hennah Patel , Michael Savage",4,10,X,,2010,3A,District,19,CXD
"Robinson H S, Robinson",1,"Chris Campbell , Trent Grisham",5,,,,2010,3A,District,19,CXD
"Connally HS, Waco",3,"Elisiana Martinez , Matt Roach",6,,,,2010,3A,District,19,CXD
"Groesbeck H S, Groesbeck",2,"Sarah Nanez , Martha Rivera",7,,,,2010,3A,District,19,CXD
"Mexia HS, Mexia",2,"Harrison Edwards , Ivan Marez",8,,,,2010,3A,District,19,CXD
"Groesbeck H S, Groesbeck",1,"Jessie Barraza , Cody Goodwin",9,,,,2010,3A,District,19,CXD
"Groesbeck H S, Groesbeck",1,61,1,10,X,Region,2010,3A,District,19,CIE
"Mexia HS, Mexia",1,47,2,5,X,Alternate,2010,3A,District,19,CIE
"Robinson H S, Robinson",1,42,3,,,,2010,3A,District,19,CIE
"Connally HS, Waco",1,41,4,,,,2010,3A,District,19,CIE
"Lorena H S, Lorena",1,34,5,,,,2010,3A,District,19,CIE
"Groesbeck H S, Groesbeck",1,1,10,X,,2010,3A,District,19,JRN
"Mexia HS, Mexia",1,2,5,X,,2010,3A,District,19,JRN
"Connally HS, Waco",1,3,,,,2010,3A,District,19,JRN
"Robinson H S, Robinson",1,4,,,,2010,3A,District,19,JRN
"Groesbeck H S, Groesbeck",1,172,1,10,X,Region,2010,3A,District,19,LIT
"Robinson H S, Robinson",1,158,2,5,X,Alternate,2010,3A,District,19,LIT
"Connally HS, Waco",1,126,3,,,,2010,3A,District,19,LIT
"Mexia HS, Mexia",1,86,4,,,,2010,3A,District,19,LIT
"Connally HS, Waco",1,290,1,10,X,Region,2010,3A,District,19,MTH
"Robinson H S, Robinson",1,282,2,5,X,Alternate,2010,3A,District,19,MTH
"Groesbeck H S, Groesbeck",1,206,3,,,,2010,3A,District,19,MTH
"Mexia HS, Mexia",1,194,4,,,,2010,3A,District,19,MTH
"La Vega H S, Waco",1,20,5,,,,2010,3A,District,19,MTH
"Connally HS, Waco",1,146,1,10,X,Region,2010,3A,District,19,NUM
"Lorena H S, Lorena",1,142,2,5,X,Alternate,2010,3A,District,19,NUM
"Groesbeck H S, Groesbeck",1,83,3,,,,2010,3A,District,19,NUM
"Mexia HS, Mexia",1,46,4,,,,2010,3A,District,19,NUM
"Robinson H S, Robinson",1,33,5,,,,2010,3A,District,19,NUM
"La Vega H S, Waco",1,19,6,,,,2010,3A,District,19,NUM
"Connally HS, Waco",1,1,32,X,Region,2010,3A,District,19,OAP
"La Vega H S, Waco",1,1,34,X,Region,2010,3A,District,19,OAP
"Mexia HS, Mexia",1,3,23,,Alternate,2010,3A,District,19,OAP
"Connally HS, Waco",1,274,1,10,X,Region,2010,3A,District,19,SCI
"Lorena H S, Lorena",1,182,2,5,X,Alternate,2010,3A,District,19,SCI
"Robinson H S, Robinson",1,176,3,,,,2010,3A,District,19,SCI
"Groesbeck H S, Groesbeck",1,130,4,,,,2010,3A,District,19,SCI
"Mexia HS, Mexia",1,96,5,,,,2010,3A,District,19,SCI
"La Vega H S, Waco",1,24,6,,,,2010,3A,District,19,SCI
"Connally HS, Waco",1,152,1,10,X,Region,2010,3A,District,19,SOC
"Groesbeck H S, Groesbeck",1,134,2,5,X,Alternate,2010,3A,District,19,SOC
"Mexia HS, Mexia",1,124,3,,,,2010,3A,District,19,SOC
"Robinson H S, Robinson",1,119,4,,,,2010,3A,District,19,SOC
"Mexia HS, Mexia",1,1,10,X,,2010,3A,District,19,SPE
"Connally HS, Waco",1,2,5,X,,2010,3A,District,19,SPE
"Robinson H S, Robinson",1,3,,,,2010,3A,District,19,SPE
"Groesbeck H S, Groesbeck",1,4,,,,2010,3A,District,19,SPE
"Groesbeck H S, Groesbeck",1,257,1,10,X,Region,2010,3A,District,19,SPV
"Robinson H S, Robinson",1,160,2,5,X,Alternate,2010,3A,District,19,SPV
"Lorena H S, Lorena",1,150,3,,,,2010,3A,District,19,SPV
"Connally HS, Waco",1,123,4,,,,2010,3A,District,19,SPV
"La Vega H S, Waco",1,33,5,,,,2010,3A,District,19,SPV
"Fairfield H S, Fairfield",1,448,1,10,X,Region,2010,3A,District,20,ACC
"Brownsboro HS, Brownsboro",1,308,2,5,X,Alternate,2010,3A,District,20,ACC
"Palestine H S, Palestine",1,213,3,,,,2010,3A,District,20,ACC
"Athens HS, Athens",1,469,1,10,X,Region,2010,3A,District,20,CAL
"Fairfield H S, Fairfield",1,257,2,5,X,Alternate,2010,3A,District,20,CAL
"Brownsboro HS, Brownsboro",1,199,3,,,,2010,3A,District,20,CAL
"Palestine H S, Palestine",1,180,4,,,,2010,3A,District,20,CAL
"Westwood HS, Palestine",1,147,5,,,,2010,3A,District,20,CAL
"Fairfield H S, Fairfield",1,733,1,20,X,Region,2010,3A,District,20,CSC
"Palestine H S, Palestine",1,84,2,16,X,Alternate,2010,3A,District,20,CSC
"Athens HS, Athens",1,"Russell Frautschi , Katie Stark",1,20,X,State,2010,3A,District,20,CXD
"Athens HS, Athens",2,"Casey Schmidt , Jessi Williams",2,16,X,State,2010,3A,District,20,CXD
"Athens HS, Athens",3,"Jose Castaneda , Stephen Grant",3,12,X,Alternate,2010,3A,District,20,CXD
"Fairfield H S, Fairfield",1,"Caleb Grant , Daniel Wood",4,10,X,,2010,3A,District,20,CXD
"Palestine H S, Palestine",1,44,1,10,X,Region,2010,3A,District,20,CIE
"Athens HS, Athens",1,37,2,5,X,Alternate,2010,3A,District,20,CIE
"Brownsboro HS, Brownsboro",1,37,3,,,,2010,3A,District,20,CIE
"Fairfield H S, Fairfield",1,23,4,,,,2010,3A,District,20,CIE
"Fairfield H S, Fairfield",1,1,10,X,,2010,3A,District,20,JRN
"Brownsboro HS, Brownsboro",1,2,5,X,,2010,3A,District,20,JRN
"Westwood HS, Palestine",1,3,,,,2010,3A,District,20,JRN
"Athens HS, Athens",1,4,,,,2010,3A,District,20,JRN
"Fairfield H S, Fairfield",1,124,1,10,X,Region,2010,3A,District,20,LIT
"Athens HS, Athens",1,111,2,5,X,Alternate,2010,3A,District,20,LIT
"Palestine H S, Palestine",1,78,3,,,,2010,3A,District,20,LIT
"Athens HS, Athens",1,390,1,10,X,Region,2010,3A,District,20,MTH
"Fairfield H S, Fairfield",1,274,2,5,X,Alternate,2010,3A,District,20,MTH
"Palestine H S, Palestine",1,200,3,,,,2010,3A,District,20,MTH
"Westwood HS, Palestine",1,200,3,,,,2010,3A,District,20,MTH
"Brownsboro HS, Brownsboro",1,136,5,,,,2010,3A,District,20,MTH
"Fairfield H S, Fairfield",1,199,1,10,X,Region,2010,3A,District,20,NUM
"Westwood HS, Palestine",1,118,2,5,X,Alternate,2010,3A,District,20,NUM
"Palestine H S, Palestine",1,106,3,,,,2010,3A,District,20,NUM
"Brownsboro HS, Brownsboro",1,54,4,,,,2010,3A,District,20,NUM
"Athens HS, Athens",1,1,40,X,Region,2010,3A,District,20,OAP
"Palestine H S, Palestine",1,1,32,X,Region,2010,3A,District,20,OAP
"Westwood HS, Palestine",1,3,25,,Alternate,2010,3A,District,20,OAP
"Fairfield H S, Fairfield",1,278,1,10,X,Region,2010,3A,District,20,SCI
"Palestine H S, Palestine",1,236,2,5,X,Alternate,2010,3A,District,20,SCI
"Crockett HS, Crockett",1,208,3,,,,2010,3A,District,20,SCI
"Athens HS, Athens",1,186,4,,,,2010,3A,District,20,SCI
"Westwood HS, Palestine",1,122,5,,,,2010,3A,District,20,SCI
"Brownsboro HS, Brownsboro",1,64,6,,,,2010,3A,District,20,SCI
"Fairfield H S, Fairfield",1,194,1,10,X,Region,2010,3A,District,20,SOC
"Crockett HS, Crockett",1,159,2,5,X,Alternate,2010,3A,District,20,SOC
"Athens HS, Athens",1,152,3,,,,2010,3A,District,20,SOC
"Palestine H S, Palestine",1,139,4,,,,2010,3A,District,20,SOC
"Athens HS, Athens",1,1,10,X,,2010,3A,District,20,SPE
"Fairfield H S, Fairfield",1,2,5,X,,2010,3A,District,20,SPE
"Palestine H S, Palestine",1,3,,,,2010,3A,District,20,SPE
"Fairfield H S, Fairfield",1,171,1,10,X,Region,2010,3A,District,20,SPV
"Athens HS, Athens",1,142,2,5,X,Alternate,2010,3A,District,20,SPV
"Brownsboro HS, Brownsboro",1,94,3,,,,2010,3A,District,20,SPV
"Palestine H S, Palestine",1,84,4,,,,2010,3A,District,20,SPV
"Westwood HS, Palestine",1,63,5,,,,2010,3A,District,20,SPV
"Hamshire-Fannett H S, Hamshire",1,1175,1,10,X,Region,2010,3A,District,21,ACC
"Orangefield H S, Orangefield",1,361,2,5,X,Alternate,2010,3A,District,21,ACC
"Bridge City HS, Bridge City",1,298,3,,,,2010,3A,District,21,ACC
"Bridge City HS, Bridge City",1,443,1,10,X,Region,2010,3A,District,21,CAL
"Silsbee HS, Silsbee",1,434,2,5,X,Alternate,2010,3A,District,21,CAL
"Hardin-Jefferson H S, Sour Lake",1,263,3,,,,2010,3A,District,21,CAL
"Hamshire-Fannett H S, Hamshire",1,243,4,,,,2010,3A,District,21,CAL
"West Orange-Stark HS, Orange",1,175,5,,,,2010,3A,District,21,CAL
"Hardin-Jefferson H S, Sour Lake",1,868,1,20,X,Region,2010,3A,District,21,CSC
"Hamshire-Fannett H S, Hamshire",1,724,2,16,X,Alternate,2010,3A,District,21,CSC
"Silsbee HS, Silsbee",1,438,3,12,X,,2010,3A,District,21,CSC
"Bridge City HS, Bridge City",1,"Cody Banken , Jake Dionne",1,20,X,State,2010,3A,District,21,CXD
"Orangefield H S, Orangefield",1,"Robert Ehrlich , Elana Newell",2,16,X,State,2010,3A,District,21,CXD
"Bridge City HS, Bridge City",2,"Jason Broussard , Jacob Worthington",3,12,X,Alternate,2010,3A,District,21,CXD
"Orangefield H S, Orangefield",2,"Constance Ingram , Leah Matlock",4,10,X,,2010,3A,District,21,CXD
"West Orange-Stark HS, Orange",1,37,1,10,X,Region,2010,3A,District,21,CIE
"Silsbee HS, Silsbee",1,35,2,5,X,Alternate,2010,3A,District,21,CIE
"Hamshire-Fannett H S, Hamshire",1,30,3,,,,2010,3A,District,21,CIE
"Bridge City HS, Bridge City",1,27,4,,,,2010,3A,District,21,CIE
"West Orange-Stark HS, Orange",1,1,10,X,,2010,3A,District,21,JRN
"Orangefield H S, Orangefield",1,2,5,X,,2010,3A,District,21,JRN
"Hardin-Jefferson H S, Sour Lake",1,3,,,,2010,3A,District,21,JRN
"Hamshire-Fannett H S, Hamshire",1,4,,,,2010,3A,District,21,JRN
"Silsbee HS, Silsbee",1,5,,,,2010,3A,District,21,JRN
"Bridge City HS, Bridge City",1,6,,,,2010,3A,District,21,JRN
"Bridge City HS, Bridge City",1,203,1,10,X,Region,2010,3A,District,21,LIT
"Silsbee HS, Silsbee",1,171,2,5,X,Alternate,2010,3A,District,21,LIT
"West Orange-Stark HS, Orange",1,108,3,,,,2010,3A,District,21,LIT
"Hamshire-Fannett H S, Hamshire",1,70,4,,,,2010,3A,District,21,LIT
"Hardin-Jefferson H S, Sour Lake",1,316,1,10,X,Region,2010,3A,District,21,MTH
"Hamshire-Fannett H S, Hamshire",1,306,2,5,X,Alternate,2010,3A,District,21,MTH
"Silsbee HS, Silsbee",1,292,3,,,,2010,3A,District,21,MTH
"Bridge City HS, Bridge City",1,194,4,,,,2010,3A,District,21,MTH
"Orangefield H S, Orangefield",1,110,5,,,,2010,3A,District,21,MTH
"Silsbee HS, Silsbee",1,251,1,10,X,Region,2010,3A,District,21,NUM
"Hamshire-Fannett H S, Hamshire",1,138,2,5,X,Alternate,2010,3A,District,21,NUM
"Bridge City HS, Bridge City",1,123,3,,,,2010,3A,District,21,NUM
"Hardin-Jefferson H S, Sour Lake",1,104,4,,,,2010,3A,District,21,NUM
"Silsbee HS, Silsbee",1,1,36,X,Region,2010,3A,District,21,OAP
"Hardin-Jefferson H S, Sour Lake",1,1,36,X,Region,2010,3A,District,21,OAP
"Orangefield H S, Orangefield",1,3,25,,Alternate,2010,3A,District,21,OAP
"Hamshire-Fannett H S, Hamshire",1,404,1,10,X,Region,2010,3A,District,21,SCI
"Hardin-Jefferson H S, Sour Lake",1,216,2,5,X,Alternate,2010,3A,District,21,SCI
"Orangefield H S, Orangefield",1,180,3,,,,2010,3A,District,21,SCI
"West Orange-Stark HS, Orange",1,128,4,,,,2010,3A,District,21,SCI
"Silsbee HS, Silsbee",1,118,5,,,,2010,3A,District,21,SCI
"Bridge City HS, Bridge City",1,96,6,,,,2010,3A,District,21,SCI
"Hamshire-Fannett H S, Hamshire",1,208,1,10,X,Region,2010,3A,District,21,SOC
"Orangefield H S, Orangefield",1,184,2,5,X,Alternate,2010,3A,District,21,SOC
"Bridge City HS, Bridge City",1,180,3,,,,2010,3A,District,21,SOC
"Silsbee HS, Silsbee",1,176,4,,,,2010,3A,District,21,SOC
"West Orange-Stark HS, Orange",1,134,5,,,,2010,3A,District,21,SOC
"Hardin-Jefferson H S, Sour Lake",1,120,6,,,,2010,3A,District,21,SOC
"Hamshire-Fannett H S, Hamshire",1,1,10,X,,2010,3A,District,21,SPE
"Orangefield H S, Orangefield",1,2,5,X,,2010,3A,District,21,SPE
"Bridge City HS, Bridge City",1,3,,,,2010,3A,District,21,SPE
"Hardin-Jefferson H S, Sour Lake",1,4,,,,2010,3A,District,21,SPE
"West Orange-Stark HS, Orange",1,5,,,,2010,3A,District,21,SPE
"Orangefield H S, Orangefield",1,272,1,10,X,Region,2010,3A,District,21,SPV
"Silsbee HS, Silsbee",1,151,2,5,X,Alternate,2010,3A,District,21,SPV
"Hamshire-Fannett H S, Hamshire",1,131,3,,,,2010,3A,District,21,SPV
"Hardin-Jefferson H S, Sour Lake",1,126,4,,,,2010,3A,District,21,SPV
"Bridge City HS, Bridge City",1,88,5,,,,2010,3A,District,21,SPV
"West Orange-Stark HS, Orange",1,78,6,,,,2010,3A,District,21,SPV
"Liberty HS, Liberty",1,337,1,10,X,Region,2010,3A,District,22,CAL
"Hargrave HS, Huffman",1,196,2,5,X,Alternate,2010,3A,District,22,CAL
"Shepherd H S, Shepherd",1,42,3,,,,2010,3A,District,22,CAL
"Splendora HS, Splendora",1,-57,4,,,,2010,3A,District,22,CAL
"Splendora HS, Splendora",1,285,1,20,X,Region,2010,3A,District,22,CSC
"Coldspring-Oakhurst HS, Coldspring",1,"William Kennerly , Jay Trapp",1,20,X,State,2010,3A,District,22,CXD
"Shepherd H S, Shepherd",1,"Johnnie Hower , Wayne Jahnke",2,16,X,State,2010,3A,District,22,CXD
"Hargrave HS, Huffman",1,38,1,10,X,Region,2010,3A,District,22,CIE
"Coldspring-Oakhurst HS, Coldspring",1,37,2,5,X,Alternate,2010,3A,District,22,CIE
"Hargrave HS, Huffman",1,1,10,X,,2010,3A,District,22,JRN
"Splendora HS, Splendora",1,2,5,X,,2010,3A,District,22,JRN
"Coldspring-Oakhurst HS, Coldspring",1,3,,,,2010,3A,District,22,JRN
"Tarkington HS, Cleveland",1,4,,,,2010,3A,District,22,JRN
"Shepherd H S, Shepherd",1,5,,,,2010,3A,District,22,JRN
"Liberty HS, Liberty",1,216,1,10,X,Region,2010,3A,District,22,LIT
"Hargrave HS, Huffman",1,151,2,5,X,Alternate,2010,3A,District,22,LIT
"Tarkington HS, Cleveland",1,119,3,,,,2010,3A,District,22,LIT
"Coldspring-Oakhurst HS, Coldspring",1,43,4,,,,2010,3A,District,22,LIT
"Splendora HS, Splendora",1,22,5,,,,2010,3A,District,22,LIT
"Hargrave HS, Huffman",1,290,1,10,X,Region,2010,3A,District,22,MTH
"Tarkington HS, Cleveland",1,150,2,5,X,Alternate,2010,3A,District,22,MTH
"Splendora HS, Splendora",1,102,3,,,,2010,3A,District,22,MTH
"Liberty HS, Liberty",1,152,1,10,X,Region,2010,3A,District,22,NUM
"Shepherd H S, Shepherd",1,142,2,5,X,Alternate,2010,3A,District,22,NUM
"Tarkington HS, Cleveland",1,104,3,,,,2010,3A,District,22,NUM
"Splendora HS, Splendora",1,79,4,,,,2010,3A,District,22,NUM
"Hargrave HS, Huffman",1,31,5,,,,2010,3A,District,22,NUM
"Hargrave HS, Huffman",1,1,34,X,Region,2010,3A,District,22,OAP
"Liberty HS, Liberty",1,1,42,X,Region,2010,3A,District,22,OAP
"Shepherd H S, Shepherd",1,3,25,,Alternate,2010,3A,District,22,OAP
"Hargrave HS, Huffman",1,334,1,10,X,Region,2010,3A,District,22,SCI
"Coldspring-Oakhurst HS, Coldspring",1,118,2,5,X,Alternate,2010,3A,District,22,SCI
"Tarkington HS, Cleveland",1,116,3,,,,2010,3A,District,22,SCI
"Splendora HS, Splendora",1,108,4,,,,2010,3A,District,22,SCI
"Liberty HS, Liberty",1,72,5,,,,2010,3A,District,22,SCI
"Hargrave HS, Huffman",1,182,1,10,X,Region,2010,3A,District,22,SOC
"Liberty HS, Liberty",1,163,2,5,X,Alternate,2010,3A,District,22,SOC
"Liberty HS, Liberty",1,1,10,X,,2010,3A,District,22,SPE
"Shepherd H S, Shepherd",1,2,5,X,,2010,3A,District,22,SPE
"Hargrave HS, Huffman",1,3,,,,2010,3A,District,22,SPE
"Splendora HS, Splendora",1,4,,,,2010,3A,District,22,SPE
"Coldspring-Oakhurst HS, Coldspring",1,5,,,,2010,3A,District,22,SPE
"Liberty HS, Liberty",1,179,1,10,X,Region,2010,3A,District,22,SPV
"Tarkington HS, Cleveland",1,134,2,5,X,Alternate,2010,3A,District,22,SPV
"Splendora HS, Splendora",1,91,3,,,,2010,3A,District,22,SPV
"Hargrave HS, Huffman",1,89,4,,,,2010,3A,District,22,SPV
"Coldspring-Oakhurst HS, Coldspring",1,67,5,,,,2010,3A,District,22,SPV
"Caldwell HS, Caldwell",1,660,1,10,X,Region,2010,3A,District,24,ACC
"Madisonville HS, Madisonville",1,474,2,5,X,Alternate,2010,3A,District,24,ACC
"Navasota HS, Navasota",1,378,3,,,,2010,3A,District,24,ACC
"Madisonville HS, Madisonville",1,213,1,10,X,Region,2010,3A,District,24,CAL
"Caldwell HS, Caldwell",1,211,2,5,X,Alternate,2010,3A,District,24,CAL
"Rudder HS, Bryan",1,138,3,,,,2010,3A,District,24,CAL
"Yoe HS, Cameron",1,120,4,,,,2010,3A,District,24,CAL
"Rockdale H S, Rockdale",1,119,5,,,,2010,3A,District,24,CAL
"Navasota HS, Navasota",1,83,6,,,,2010,3A,District,24,CAL
"Taylor HS, Taylor",1,65,7,,,,2010,3A,District,24,CAL
"Yoe HS, Cameron",1,193,1,20,X,Region,2010,3A,District,24,CSC
"Navasota HS, Navasota",1,146,2,16,X,Alternate,2010,3A,District,24,CSC
"Navasota HS, Navasota",1,"Jamie Maddox , John Hill Price",1,20,X,State,2010,3A,District,24,CXD
"Madisonville HS, Madisonville",2,"Yenifer Ibarra , Ariana Ramirez",2,16,X,State,2010,3A,District,24,CXD
"Madisonville HS, Madisonville",1,"Astello Miguel , Hugo Sanchez",3,12,X,Alternate,2010,3A,District,24,CXD
"Madisonville HS, Madisonville",3,"Alani Sanders , Ashley Winter",4,10,X,,2010,3A,District,24,CXD
"Yoe HS, Cameron",1,"Briana Behr , Patrick Lloyd",5,,,,2010,3A,District,24,CXD
"Navasota HS, Navasota",2,"Alexi Holiday , Janet Richardson",6,,,,2010,3A,District,24,CXD
"Navasota HS, Navasota",3,"Daniel Malek , Jackson Prewitt",7,,,,2010,3A,District,24,CXD
"Madisonville HS, Madisonville",4,"Castaneda Daisy , Kenia Hernandez",8,,,,2010,3A,District,24,CXD
"Yoe HS, Cameron",1,42,1,10,X,Region,2010,3A,District,24,CIE
"Navasota HS, Navasota",1,40,2,5,X,Alternate,2010,3A,District,24,CIE
"Rockdale H S, Rockdale",1,39,3,,,,2010,3A,District,24,CIE
"Caldwell HS, Caldwell",1,31,4,,,,2010,3A,District,24,CIE
"Madisonville HS, Madisonville",1,27,5,,,,2010,3A,District,24,CIE
"Rockdale H S, Rockdale",1,1,10,X,,2010,3A,District,24,JRN
"Navasota HS, Navasota",1,2,5,X,,2010,3A,District,24,JRN
"Yoe HS, Cameron",1,3,,,,2010,3A,District,24,JRN
"Madisonville HS, Madisonville",1,4,,,,2010,3A,District,24,JRN
"Rudder HS, Bryan",1,5,,,,2010,3A,District,24,JRN
"Caldwell HS, Caldwell",1,6,,,,2010,3A,District,24,JRN
"Caldwell HS, Caldwell",1,123,1,10,X,Region,2010,3A,District,24,LIT
"Rockdale H S, Rockdale",1,117,2,5,X,Alternate,2010,3A,District,24,LIT
"Navasota HS, Navasota",1,102,3,,,,2010,3A,District,24,LIT
"Caldwell HS, Caldwell",1,234,1,10,X,Region,2010,3A,District,24,MTH
"Yoe HS, Cameron",1,214,2,5,X,Alternate,2010,3A,District,24,MTH
"Taylor HS, Taylor",1,192,3,,,,2010,3A,District,24,MTH
"Rudder HS, Bryan",1,180,4,,,,2010,3A,District,24,MTH
"Navasota HS, Navasota",1,134,5,,,,2010,3A,District,24,MTH
"Madisonville HS, Madisonville",1,124,6,,,,2010,3A,District,24,MTH
"Rockdale H S, Rockdale",1,124,6,,,,2010,3A,District,24,MTH
"Rockdale H S, Rockdale",1,149,1,10,X,Region,2010,3A,District,24,NUM
"Madisonville HS, Madisonville",1,116,2,5,X,Alternate,2010,3A,District,24,NUM
"Navasota HS, Navasota",1,106,3,,,,2010,3A,District,24,NUM
"Yoe HS, Cameron",1,74,4,,,,2010,3A,District,24,NUM
"Rudder HS, Bryan",1,66,5,,,,2010,3A,District,24,NUM
"Caldwell HS, Caldwell",1,0,6,,,,2010,3A,District,24,NUM
"Navasota HS, Navasota",1,1,36,X,Region,2010,3A,District,24,OAP
"Caldwell HS, Caldwell",1,1,32,X,Region,2010,3A,District,24,OAP
"Rockdale H S, Rockdale",1,3,25,,Alternate,2010,3A,District,24,OAP
"Navasota HS, Navasota",1,226,1,10,X,Region,2010,3A,District,24,SCI
"Caldwell HS, Caldwell",1,128,2,5,X,Alternate,2010,3A,District,24,SCI
"Madisonville HS, Madisonville",1,96,3,,,,2010,3A,District,24,SCI
"Yoe HS, Cameron",1,82,4,,,,2010,3A,District,24,SCI
"Rockdale H S, Rockdale",1,60,5,,,,2010,3A,District,24,SCI
"Navasota HS, Navasota",1,135,1,10,X,Region,2010,3A,District,24,SOC
"Caldwell HS, Caldwell",1,131,2,5,X,Alternate,2010,3A,District,24,SOC
"Taylor HS, Taylor",1,107,3,,,,2010,3A,District,24,SOC
"Yoe HS, Cameron",1,97,4,,,,2010,3A,District,24,SOC
"Madisonville HS, Madisonville",1,91,5,,,,2010,3A,District,24,SOC
"Rockdale H S, Rockdale",1,91,5,,,,2010,3A,District,24,SOC
"Madisonville HS, Madisonville",1,1,10,X,,2010,3A,District,24,SPE
"Navasota HS, Navasota",1,2,5,X,,2010,3A,District,24,SPE
"Rudder HS, Bryan",1,3,,,,2010,3A,District,24,SPE
"Yoe HS, Cameron",1,4,,,,2010,3A,District,24,SPE
"Caldwell HS, Caldwell",1,5,,,,2010,3A,District,24,SPE
"Rockdale H S, Rockdale",1,6,,,,2010,3A,District,24,SPE
"Taylor HS, Taylor",1,7,,,,2010,3A,District,24,SPE
"Yoe HS, Cameron",1,200,1,10,X,Region,2010,3A,District,24,SPV
"Rockdale H S, Rockdale",1,195,2,5,X,Alternate,2010,3A,District,24,SPV
"Taylor HS, Taylor",1,153,3,,,,2010,3A,District,24,SPV
"Madisonville HS, Madisonville",1,129,4,,,,2010,3A,District,24,SPV
"Rudder HS, Bryan",1,98,5,,,,2010,3A,District,24,SPV
"Navasota HS, Navasota",1,62,6,,,,2010,3A,District,24,SPV
"Giddings H S, Giddings",1,1093,1,10,X,Region,2010,3A,District,25,ACC
